Código;Produto;Valor Unitário
16006940;"PIPE STOPPER EXPANDING 8""";0
16006941;"VALV BORBOLETA 10""150#RF WAF ALAVANCA";1937,9
16006942;"VALV BORBOLETA 16""150#RF WAF VOLANTE RED";0
16006987;"FLANGE CEGA 16"" 600# RTJ ASTM A694";0
16006988;"FLANGE ROTA 16"" 600# RTJ ASTM A105";0
16006989;ANEL FORJADO DE 406,4MM DI 361,9MM;0
16007409;FLANGE CEGA 2''150#RF ASTM A105;98,9
16007411;JUNTA METALBEST927 FLANGE 190-1 P-513501;0
16007412;JUNTA METALBEST927 FLANGE 190-2 P-513501;0
16007413;JUNTA ANEL OVAL RTJ R31 316L 120BH;280
16007418;"FLANGE WN 16"" 600# RJ SCH40 ASTM A694";0
16007419;"FLANGE WN 16"" 600# RF SCH80 ASTM A694";0
16007420;"FLANGE WN 16"" 600# RF SCH160 ASTM A694";0
16007421;"FLANGE WN 16"" 600# RF SCH40 ASTM A105";0
16007422;"FLANGE WN 16"" 600# RF SCH80 ASTM A105";0
16007423;"FLANGE WN 16"" 600# RF SCH160 ASTM A105";0
16007543;"VALVULA ESFERA MONO PP 1/4"" 1000# NPT";168
16007544;"VALVULA ESFERA MONO PP 3/8"" 1000# NPT";168
16007545;"VALVULA ESFERA MONO PP 1/2"" 1000# NPT";220
16007546;"VALVULA ESFERA MONO PP 3/4"" 1000# NPT";232
16007547;"JUNTA ANEL OCT 6"" 1500# R46 90HB B16.20";0
16007549;"JUNTA ISOLA OVAL 6"" 1500# R46 B16.21";0
16007550;"JUNTA ISOLA OVAL 10"" 1500# R54 B16.21";0
16007551;"JUNTA VEDACAO 1/8""x 12"" 150# FR B16.21";0
16007656;KIT PIG LANCADOR/RECEBEDOR;0
16007776;CORTA CHAMAS 6”150#RF EXC. B16.5L IIB3;0
16008067;"VALVULA RETENCAO 2""NPT LATAO";0
16008068;"ESPIGAO FIXO MACHO 2""X2"" NPT LATAO";0
16008168;BLOCO DE GAVETA CISALHANTE;0
16008169;BLOCO DE GAVETA VARIAVEL;0
16008171;"PARAFUSOS ESTOJO 7/8""X6 3/4"" 02 PORCAS";35
16008172;"CABO DE ACO 1/2"" TRD AF 6X25 EIPS";1396
16008173;"VALVULA RETENCAO FLANGEADA 3 1/8"" 5KPSI";0
16008174;VALVULA RETENCAO PARKER 8FCL5BN;0
16008175;"REDUCAO 3 1/2"" EU PN X 3 1/2"" IF CX";6150
16008176;"REDUCAO 3 1/2"" IF PN X 3 1/2"" EU CX";0
16008177;MORDENTE P/CHAVE FLUTUANTE VBJ481;0
16008178;"MORDENTE 3 1/2"" P/CONTRACHAVE CHAVE HIDR";0
16008179;"MORDENTE 4 1/2"" P/CHAVE HIDRAULICA";0
16008180;"MORDENTE 4 1/2"" P/CONTRACHAVE CHAVE HIDR";0
16008183;"MORDENTE 3 1/2"" P/CHAVE HIDRAULICA";0
16008184;"MORDENTE 3 1/2"" TIPO SOLIDO VM0373";9220,22
16008185;"MORDENTE 4 1/2"" TIPO SOLIDO VM0383";7020
16008186;MORDENTE PARA COLAR TIPO T VBR213;0
16008187;MORDENTE PARA COLAR TIPO C VBR214;0
16008189;GUIA GAVETA OILEQUIP 92822600004;0
16008192;"MANGUEIR RF API16C 3""FLG 3 1/8""5KPSI 10M";0
16008193;"MANGUEIRA RF API 16D 1""5KPSI 10M";0
16008194;"MANGUEIRA CIRCULACAO 2"" LP 5KPSI 10M";0
16008195;"MANGUEIRA KELLY 3"" LP 5KPSI 15M";0
16008198;"INSIDE BOP 3 1/2"" IF";0
16008199;"ADAPTADOR INT 4"" P/MANGUEIRA (RABO TATU)";0
16008204;"NIPLE LP 1"" 5000PSI 150M";85
16008205;"NIPLE LP 2"" 5000PSI 150M";959,9
16008206;"NIPLE LP 3"" 5000PSI 150M";0
16008207;"NIPLE LP 4"" 5000PSI 150M";0
16008208;PORCA GAXETA OILEQUIP 92826550009;0
16008209;PORCA ELEV GAVETA OILEQUIP 92826550020;0
16008215;BUJAO INJ GRAXA OILEQUIP 92800480011;652,31
16008216;GAVETA OILEQUIP 92872610104;0
16008217;TRAVA REPARO GAVETA CEGA CISALHANTE;0
16008227;SUBCONJUNTO SEDE OILEQUIP 92878000185;0
16008228;"UNIAO ASA ROSCADA 2"" LP FIG 1502";2494,42
16008229;"UNIAO ASA ROSCADA 3"" 6KPSI FIG 602";0
16008230;"UNIAO ASA ROSCADA 4"" LP FIG 602";0
16008231;"VALV BORBOLETA 4"" FLANGEADA";0
16008232;"VALVULA ESFERA 1"" ROSCADA 3000PSI";0
16008233;"VALV BORBOLETA 6"" FLANGEADA";0
16008234;"VALVULA GAVETA 2 1/16"" 5000PSI*NÃO USAR*";19289,56
16008235;"VALVULA KELLY COCK IF 3 1/2""";0
16008237;"VALVULA CONTROLE PRESS PNEUM 1/4"" 150PSI";0
16008238;"VALV RETENCAO 4"" 150# RF WAFER DUPL PORT";2479,95
16008239;"VALV RETENCAO 4"" 300# RF WAFER DUPL PORT";0
16008241;JUNTA ANEL OVAL RTJ R31 316L AC 120BH;218,54
16008484;JUNTA ANEL OVAL RTJ R31 316L 120BH;0
16008528;VALVULA1 300 EZ ACT 667 SIZE30I/DVC 6200;0
16008529;VALVULA1 150 EZ ACT 667 SIZE30I/DVC 6200;0
16008530;VALVULA1 150 EZ/MICFLOW/667-30I/DVC 6200;0
16008531;VALVULA 2 300 ETCAGE EQ/667-40I/DVC 6200;0
16008532;VALVULA4 150ET/CAGE EQ/ 667-45I/DVC 6200;74498,15
16008533;VALVULA4 300ET/WHISPERLIN/657-45IDVC6200;0
16008534;VALVULA ESFERA 12”600#RTJ VE-112 E1;0
16008535;VALVULA ESFERA 12”600#RTJ VE-25 E1;0
16008536;VALVULA ESFERA 10”600#RTJ VE-112 E1;0
16008537;VALVULA ESFERA 8”600#RTJ VE-112 E1;89979,9
16008538;VALVULA ESFERA 6”600#RTJ VE-112 E1;0
16008539;VALVULA ESFERA 10”600#RTJ VE-25 E1;0
16008540;VALVULA ESFERA 8”600#RTJ VE-25 E1;64888,5
16008541;VALVULA ESFERA 6”600#RTJ VE-25 E1;0
16008579;"ESTOJO 1/2""X4""CDM/BCR ASTM A193 GRB7";19,9
16008580;"ESTOJO 1/2""X6""CDM/BCR ASTM A193 GRB7";72
16008660;TUBO ALETADO 2P AC A106 GR B SCH40 4.5M;0
16008664;FOCA VITON B PARA 16X18 SPLIT+SLEEVE;0
16008878;VALVULA RET 14 CL150 RF A216 API 594;0
16008902;VALVULA RET 4 CL150 RF A216 API 594;3806,88
16008903;VALVULA ESFERA 14”150#RF VE-22 B10;0
16008970;VALVULA RETENCAO 3 300LB DUPLA PORTINOLA;3800
16008971;VALV RETENCAO 2 300LB DUPLA PORTINHOLA;0
16008972;VALVULA RETENCAO 6 300LB DUPLA PORTINOLA;0
16008973;VALVULA RETENCAO 2 150LB DUPLA PORTINOLA;1698,9
16008974;VALVULA RETENCAO 3 150LB DUPLA PORTINOLA;2098,9
16008975;VALVULA RETENCAO 4 150LB DUPLA PORTINOLA;0
16008976;VALVULA RETENCAO 6 150LB DUPLA PORTINOLA;0
16009018;VALVULA BORBOLETA WAFER 1 150 VB-11;0
16009019;VALVULA ESFERA 1”150#RF FIRE SAFE VE-104;0
16009020;VALVULA ESFERA 1”300#FP VE-45;0
16009021;VALVULA ESFERA 1”800# SCH80 VE-04B/VE-04;129,9
16009022;VALVULA ESFERA 1.1/2”800# SCH80 VE-04C;1912,9
16009023;VÁLVULA ESFERA 6”300#RF VE-11;0
16009024;BICO SPRAY LATAO BICOS AB  3/4  125 GRAU;0
16009025;"VALVULA ESFERA 1/2""800# SCH160 VE-48C";2559,38
16009026;VALVULA ESFERA 1”800# SCH160 VE-48C;2524,29
16009027;VALVULA ESFERA 3/4 800 SCH160 VE-48C;3728
16009028;VALVULA ESFERA 4”150#RF FIRE SAFE VE-122;19712,99
16009030;VALVULA ESFERA 6”150#RF FIRE SAFE VE122;39036,89
16009031;VALVULA ESFERA 12”150#RF FIRE SAFE VE-12;127980,84
16009032;VALVULA GAVETA 6 125 FP VG-34;0
16009033;VALVULA GAVETA 1 800 VG-45;0
16009034;VALVULA GAVETA 1.1/2 800  VG-45;0
16009035;VALVULA GAVETA 1/2 800  VG-45;0
16009036;VALVULA GAVETA 3/4 800 VG-45;319,9
16009037;VALVULA GAVETA 1.1/2 800 VG-36;1850
16009038;VALVULA GAVETA  1/2 200 VG-36;0
16009039;VALVULA GAVETA 3/4 200 VG-36;15,3
16009040;VALVULA GAVETA 2 A150 VG-03;6640
16009041;VALVULA GLOBO 4 125 FP VGL-18;0
16009042;VALVULA RETENCAO 1 800 VR-56;4238,9
16009043;VALVULA RETENCAO 1.1/2 800  VR-56;0
16009044;VALVULA RETENCAO 6 300 RF WAFER VR-36;12300
16009045;BICO SPRAY 1/2  125 GRAUS LATAO;0
16009046;FILTRO Y 2 150  ACO CARBONO;0
16009047;VALVULA ESFERA 1”800# SCH80 VE-04B;0
16009062;VALVULA GAVETA 1 200 NPT VG-36;0
16009225;FLANGE WN 6150 SCH10 ASTM A182 INOX;0
16009226;TUBO 6 SCH10 ASTM A312 INOX 1M;2800
16009228;"VALVULA GLOBO 3"" 900#RTJ F6";0
16009429;"VALVULA RETENCAO WAFER 2""600#RTJ VR38 E1";0
16009430;"VALVULA RETENCAO WAFER 3""600#RTJ VR38 E1";4060
16009431;"VALVULA RETENCAO WAFER 4""600#RTJ VR38 E1";0
16009432;"VALVULA ESFERA 3"" 600 ***NÃO USAR ***";7753,5
16009433;"VALVULA ESFERA 4""600#RTJ VE-13/20 E1";12498,9
16009434;"VALVULA ESFERA 3"" 300#RF VE-11/18 C10";9470
16009435;"VALVULA ESFERA 6""300#RF VE-23 C10";14090
16009436;"VALVULA ESFERA 8""300#RF VE-23 C10";0
16009437;"VALVULA ESFERA 10""300#RF VE-23 C10";0
16009438;"VALVULA ESFERA 10""300#RF VE-23 C10";0
16009439;"VALVULA ESFERA  6"" 150#RF VE-22 B10";0
16009440;"VALVULA RET3""600#RTJ A216WCB DUPL PORTIN";12189,8
16009441;"VALVULA RET4""600#RTJ A216WCB DUPL PORTIN";0
16009444;"VALV ESF 3""600#RTJ 90º A216 WCB TRUNNION";0
16009445;"VALV ESF 4""600#RTJ ASTM A216 WCB";14659,9
16009446;"VALV ESF 3"" 300# FR 90º A216 WCB TRUNNIO";4743
16009447;"VALV ESF 6"" 300 ASTM A 216 GR WCB";0
16009448;"VALV ESF 8"" 300#FR ENGRENA A216WCB TRUNN";0
16009449;"VALV ESF10"" 300#FR ENGRENA A216WCB TRUNN";0
16009450;"VALV ESF 6"" 150#FR ENGRENA A216WCB TRUNN";0
16009451;MANGUEIRA DE ASPIRACAO 1POL 10 BAR 20MTS;0
16009452;MANGUEIRA DE ASPIRACAO 2POL 10 BAR 20MTS;0
16009453;ESPIGAO FIXO MACHO 1  NPT 1;0
16009460;"VALVULA RET2""600#RTJ A216WCB DUPL PORTIN";0
16009522;"TUBO SEM COSTURA ACO INOX 3/4"" 316L -6M";1456,9
16009523;"COTOVELO ENC.3/4"" 316L 3000# *NÃO USE*";0
16009525;"COTOVELO ENCAIXE INOX 3/4"" 316L 3000#";0
16009526;"COTOVELO ENCAIXE INOX 1/2"" 316L 3000#";0
16009527;"TE ENCAIXE INOX 3/4"" 316L 3000#";109,9
16009528;"TEE SOCKET STAINLESS STEEL 3/4"" 316L 300";0
16009529;"TE ENCAIXE INOX 1/2"" 316L 3000#";0
16009530;FLANGE ENCAIXE INOX 3/4   316L 150#;0
16009531;FLANGE ENCAIXE INOX 1/2   316L 150#;0
16009532;JOELHO 90° SOLDAVEL PVC 25MM MARROM;2,88
16009533;JOELHO 45° SOLDAVEL 25MM MARROM;2,64
16009534;TUBO SOLDAVEL 25MM C/ 3M MARROM;1259,34
16009607;"MANGUEIRA DE NITRILA 1/4"" ID AR COMP.";0
16009608;"MANGUEIRA DE NITRILA 3/8"" ID DESCARGA";0
16009609;"MANGUEIRA DE NITRILA 1/2"" ID DESCARGA";0
16010094;"FLANGE ENCAIXE 3/4""150#RF SCH40 A105";35
16010095;"FLANGE ENCAIXE 1"" 150 RF SCH40 ASTM A105";40
16010096;"FLANGE ENCAIXE 1.1/2""150#RF SCH40 A105";92
16010098;"FLANGE ENCAIXE 2""150#RF SCH40 A105";85,9
16010184;"VALVULA AGULHA A/C 1020 3000L SW 3/4""";0
16010185;"VALV ESF A105/410 FS PP 800L SW DN 3/4""";1824
16010324;"TUBO 1.1/2"" SCH40 API 5LB PSL-1 S/C 6M";657,8
16010588;MANGUEIRA MARPRENE PAR.1.6 X F.3.2MM;0
16010589;"CONECTOR BIOBARB 1/8"" MINI - POLIPROPILE";0
16010590;"CONECTOR BIOBARB 1/4"" MINI - POLIPROPILE";0
16010730;"VALVULA DIRECIONAL CO2 3"" EM BRONZE";0
16010926;"VALVULA PSV-122386 FOR 3""- PEI-051";0
16010931;PSV- 513433 PARA V-513433;0
16010933;PSV- 513443 PARA V-513443;0
16010934;PSV- 513445 PARA V-513445;0
16011068;FLANGE CEGO INOX 3/4'' 316L 150#;0
16011069;FLANGE CEGO INOX 1'' 316L 150#;0
16011070;FLANGE CEGO INOX 1 1/2'' 316L 150#;0
16011071;FLANGE CEGO INOX 2'' 316L 150#;0
16011072;FLANGE CEGO INOX 3'' 316L 150#;0
16011073;FLANGE CEGO INOX 4'' 316L 150#;0
16011180;"CURVA RL 90° 1"" SCH 80 ASTM A234 WPB";0
16011181;"FLANGE CEGO 3/4"" 600# RF ASTM A 105";0
16011182;"FLANGE CEGO 2.1/2"" 150# RF ASTM A 105";0
16011183;"FLANGE CEGO 2.1/2"" 300# RF ASTM A 105";0
16011184;"FLANGE WN  1"" 300# SCH 80 RF ASTM A 105";0
16011185;"FLANGE WN  1 1/2"" 300# SCH 80 RF ASTM A";0
16011188;"FLANGE WN  12"" 300# SCH 80  RF ASTM A 10";0
16011189;"FLANGE CEGO 3/4"" 600# RTJ ASTM A 105";76,8
16011190;"FLANGE CEGO 1"" 600# RTJ ASTM A 105";100,17
16011191;"FLANGE WN  1"" 600# SCH 80 RTJ ASTM A 105";0
16011193;"FLANGE WN 1 1/2""600#SCH80 RTJ ASTM A 105";0
16011194;"REDUCAO CONC 2""X 3"" SCH40 ASTM A234 WPB";0
16011196;"REDUCAO CONC 2""X 3"" SCH80 ASTM A234 WPB";47,85
16011197;"TÊ IGUAL 1"" SCH 80 ASTM A234 WPB";0
16011198;"TÊ IGUAL 1.1/2"" SCH 80 ASTM A234 WPB";0
16011200;TÊ ENCAIXE SOLDA 3/4  3000# ASTM A105;20
16011201;"TÊ ENCAIXE SOLDA 1"" 3000# ASTM A105";64,8
16011202;"TÊ ENCAIXE SOLDA 1.1/2""3000# ASTM A105";134,6
16011203;"TÊ ENCAIXE SOLDA 2""3000# ASTM A105";115,64
16011204;"JOELHO ENCAIXE 90° 3/4""3000# ASTM A105";0
16011205;"JOELHO ENCAIXE 90° 1""3000# ASTM A105";57,7
16011206;"JOELHO ENCAIXE 90°1.1/2""3000# ASTM A105";0
16011207;"JOELHO ENCAIXE 90° 2""3000# ASTM A105";105,32
16011208;"JOELHO ENCAIXE 45° 3/4""3000# ASTM A105";0
16011209;"JOELHO ENCAIXE 45° 1""3000# ASTM A105";0
16011210;"JOELHO ENCAIXE 45° 1.1/2""3000# ASTM A105";199,84
16011211;"JOELHO ENCAIXE 45° 2""3000# ASTM A105";0
16011272;"VALVULA ENCAIXE ESFERA 1""800# SCH80 A105";928,9
16011273;"NIPLE REDUÇÃO CONC 1.1/2""X1"" XS A106";0
16011308;"FLANGE COMPANHEIRO API 6A - 3.1/8"" x 5KP";0
16011326;PSV 513457-B PARA V-513404-B;0
16011487;"VALVULA  RETENCAO DUPLA  6""150# B10 VR35";0
16011618;"VALVULA GAVETA 1""800# NPT VG-36";1327,9
16011619;"VALVULA GLOBO 2""150#RF VGL-03";3787,9
16011775;"PSV 1/4""NPT CARTUCHO 350PSI AR COMP";795
16011781;"VALVULA RETENÇÃO WAFER 12""300RF VR29-C10";28800
16011902;"VALVULA ESFERA 3/4""800# NPT VE-04";3364,96
16011903;"VALVULA ESFERA 1.1/2""800# NPT VE-04";3116
16011965;"VALVULA GAVETA 2-1/16""3K PSI API6AD&C-WH";0
16011971;"MANGOTE TFMFF DN 8""X2,5 MTS BALG";0
16012027;FINCA PINOS DX 460-GR*OBSOLETO*;0
16012028;DISCO GRADEADO X-FCM-R 35/40;0
16012033;"MANGOTE TFMFF DN 8""X2,5 MTS BALG";0
16012435;VALV BORBOLETA WAFER 6” PN-16/CLASSE150;0
16012436;"FLANGE CEGO 3/4"" 600# RF ASTM A105";0
16012437;"FLANGE CEGO 2.1/2"" 150# RF ASTM A105";10,68
16012438;"FLANGE CEGO 2.1/2"" 300# RF ASTM A105";0
16012439;"FLANGE CEGO 3/4"" 600# RTJ ASTM A105";0
16012440;"FLANGE CEGO 1"" 600# RTJ ASTM A105";0
16012441;FLANGE FEMEA CPVC SCH 80 2” ASTM F439;0
16012442;FLANGE FEMEA CPVC SCH 80 4” ASTM F439;0
16012443;"FLANGE FÊMEA CPVC 1/2"" SCH 80";0
16012444;"FLANGE FÊMEA CPVC 3/4"" SCH 80";0
16012445;"FLANGE FÊMEA CPVC 1"" SCH 80";52,6
16012446;"FLANGE FÊMEA CPVC 1.1/2"" SCH 80";0
16012447;"FLANGE FÊMEA CPVC 2"" SCH 80";321,9
16012448;"FLANGE FÊMEA CPVC 2.1/2"" SCH 80";189,9
16012449;"FLANGE FÊMEA CPVC 3"" SCH 80";316,9
16012450;"FLANGE FÊMEA CPVC 4"" SCH 80";1055,33
16012451;"FLANGE WN 1"" 300# SCH 80 RF ASTM A 105";0
16012452;"FLANGE WN 1 1/2"" 300# SCH 80 RF ASTM A 1";0
16012453;"FLANGE WN 12"" 300# SCH 80 RF ASTM A 105";0
16012454;"FLANGE WN 1"" 600# SCH 80 RTJ ASTM A 105";0
16012455;"FLANGE WN 1 1/2""600#SCH80 RTJ ASTM A 105";0
16012456;"TUBO 4"" CPVC SCH 80 ASTM F441 6M";6320,16
16012457;"TUBO 2"" CPVC SCH 80 ASTM F441 6M";0
16012458;"TUBO DE CPVC 1/2"" 6M SCH 80";303,58
16012459;"TUBO DE CPVC 3/4"" 6M SCH 80";449,3
16012460;"TUBO DE CPVC 1"" 6M SCH 80";592,17
16012461;"TUBO DE CPVC 1.1/2"" 6M SCH 80";838,9
16012462;"TUBO DE CPVC 2"" 6M SCH 80";1658,9
16012463;"TUBO DE CPVC 2.1/2"" 6M SCH 80";1876,8
16012464;"TUBO DE CPVC 3"" 6M SCH 80";2145,9
16012465;"TUBO DE CPVC 4"" 6M SCH 80";3978,1
16012466;"BUCHA DE REDUÇÃO CPVC 3/4"" X 1/2"" SCH 80";25,9
16012467;"BUCHA DE REDUÇÃO CPVC 1"" X 1/2"" SCH 80";56,11
16012468;"BUCHA DE REDUÇÃO CPVC 1"" X 3/4"" SCH 80";80
16012469;"BUCHA DE REDUÇÃO CPVC 1.1/2"" X 1/2"" SCH";94,9
16012470;"BUCHA DE REDUÇÃO CPVC 1.1/2"" X 3/4"" SCH";132,6
16012471;"BUCHA DE REDUÇÃO CPVC 1.1/2"" X 1"" SCH 80";95,9
16012472;"BUCHA DE REDUÇÃO CPVC 2"" X 1/2"" SCH 80";58
16012473;"BUCHA DE REDUÇÃO CPVC 2"" X 3/4"" SCH 80";32
16012474;"BUCHA DE REDUÇÃO CPVC 2"" X 1"" SCH 80";113,15
16012475;"BUCHA DE REDUÇÃO CPVC 2"" X 1.1/2"" SCH 80";40
16012476;"BUCHA DE REDUÇÃO CPVC 2.1/2"" X 1"" SCH 80";281,8
16012477;"BUCHA DE REDUÇÃO CPVC 2.1/2"" X 1.1/2"" SC";175
16012478;"BUCHA DE REDUÇÃO CPVC 2.1/2"" X 2"" SCH 80";281,97
16012479;"BUCHA DE REDUÇÃO CPVC 3"" X 1"" SCH 80";120
16012480;"BUCHA DE REDUÇÃO CPVC 3"" X 1.1/2"" SCH 80";0
16012481;"BUCHA DE REDUÇÃO CPVC 3"" X 2"" SCH 80";491,5
16012482;"BUCHA DE REDUÇÃO CPVC 3"" X 2.1/2"" SCH 80";274,9
16012483;"BUCHA DE REDUÇÃO CPVC 4"" X 2"" SCH 80";543,6
16012484;"BUCHA DE REDUÇÃO CPVC 4"" X 2.1/2"" SCH 80";0
16012485;"BUCHA DE REDUÇÃO CPVC 4"" X 3"" SCH 80";554,2
16012486;"JOELHO 90° CPVC 1/2"" SCH 80";32
16012487;"JOELHO 90° CPVC 3/4"" SCH 80";35
16012488;"JOELHO 90° CPVC 1"" SCH 80";55
16012489;"JOELHO 90° CPVC 1.1/2"" SCH 80";60
16012490;"JOELHO 90° CPVC 2"" SCH 80";85,12
16012491;"JOELHO 90° CPVC 2.1/2"" SCH 80";177,18
16012492;"JOELHO 90° CPVC 3"" SCH 80";209,9
16012493;"JOELHO 90° CPVC 4"" SCH 80";557,04
16012494;"JOELHO 45° CPVC 1/2"" SCH 80";16,9
16012495;"JOELHO 45° CPVC 3/4"" SCH 80";22,9
16012496;"JOELHO 45° CPVC 1"" SCH 80";36,78
16012497;"JOELHO 45° CPVC 1.1/2"" SCH 80";55
16012498;"JOELHO 45° CPVC 2"" SCH 80";82,48
16012499;"JOELHO 45° CPVC 2.1/2"" SCH 80";176,33
16012500;"JOELHO 45° CPVC 3"" SCH 80";185
16012501;"JOELHO 45° CPVC 4"" SCH 80";637,56
16012502;"LUVA CPVC 1/2"" SCH 80";26
16012503;"LUVA CPVC 3/4"" SCH 80";54,8
16012504;"LUVA CPVC 1"" SCH 80";82
16012505;"LUVA CPVC 1.1/2"" SCH 80";40
16012506;"LUVA CPVC 2"" SCH 80";51,9
16012507;"LUVA CPVC 2.1/2"" SCH 80";19,8
16012508;"LUVA CPVC 3"" SCH 80";139,9
16012509;"LUVA CPVC 4"" SCH 80";380,16
16012510;"TÊ 90° CPVC 1/2"" SCH 80";47,5
16012511;"TÊ 90° CPVC 3/4"" SCH 80";40
16012512;"TÊ 90° CPVC 1"" SCH 80";70
16012513;"TÊ 90° CPVC 1.1/2"" SCH 80";65
16012514;"TÊ 90° CPVC 2"" SCH 80";257,12
16012515;"TÊ 90° CPVC 2.1/2"" SCH 80";211,12
16012516;"TÊ 90° CPVC 3"" SCH 80";288,89
16012517;"TÊ 90° CPVC 4"" SCH 80";1041,1
16012518;"UNIÃO CPVC 1/2"" SCH 80";39,6
16012519;"UNIÃO CPVC 3/4"" SCH 80";83,33
16012520;"UNIÃO CPVC 1"" SCH 80";66,8
16012521;"UNIÃO CPVC 1.1/2"" SCH 80";176,87
16012522;"UNIÃO CPVC 2"" SCH 80";261,9
16012523;"UNIÃO CPVC 3"" SCH 80";457,9
16012524;"UNIÃO CPVC 4"" SCH 80";748,9
16012525;JOELHO CPVC SCH 80 2” ASTM F439;95,2
16012526;JOELHO CPVC SCH 80 4” ASTM F439;580
16012527;"VALVULA ENCAIXE 2"" CPVC SCH 80";1680
16012528;"VALVULA ENCAIXE 4"" CPVC SCH 80";5848,9
16012529;"CURVA RL 90° 1"" SCH 80 ASTM A234 WPB";0
16012530;"JOELHO ENCAIXE 90° 3/4"" 3000# ASTM A105";34,38
16012531;"JOELHO ENCAIXE 90° 1"" 3000# ASTM A105";46,97
16012532;"JOELHO ENCAIXE 90°1.1/2"" 3000# ASTM A105";87,17
16012533;"JOELHO ENCAIXE 90° 2"" 3000# ASTM A105";0
16012534;"JOELHO ENCAIXE 45° 3/4"" 3000# ASTM A105";62,48
16012535;"JOELHO ENCAIXE 45° 1"" 3000# ASTM A105";91
16012536;"JOELHO ENCAIXE 45° 1.1/2"" 3000# ASTM A10";14,84
16012537;"JOELHO ENCAIXE 45° 2"" 3000# ASTM A105";36,46
16012538;"REDUCAO CONC 2""X 3"" SCH40 ASTM A234 WPB";84
16012539;"REDUCAO CONC 2""X 3"" SCH80 ASTM A234 WPB";46,9
16012540;"TÊ IGUAL 1"" SCH 80 ASTM A234 WPB";0
16012541;"TÊ IGUAL 1.1/2"" SCH 80 ASTM A234 WPB";0
16012542;TÊ ENCAIXE SOLDA 3/4 3000# ASTM A105;0
16012543;"TÊ ENCAIXE SOLDA 1"" 3000# ASTM A105";59,51
16012544;"TÊ ENCAIXE SOLDA 1.1/2"" 3000# ASTM A105";61
16012545;"TÊ ENCAIXE SOLDA 2"" 3000# ASTM A105";0
16012546;TE DE REDUÇÃO 4”X 2” CPVC SCH 80 ASTM F4;2698,39
16012547;TE EGUAL 2”X 2” CPVC SCH 80 ASTM F439;0
16012548;TE EGUAL 4”X 4” CPVC SCH 80 ASTM F439;0
16012549;TE IGUAL 2” CPVC SCH 80 ASTM F439;309,83
16012550;TE IGUAL 4” CPVC SCH 80 ASTM F439;0
16012673;CORTA CHAMAS 8”150#RF EXC. B16.5L IIB3;0
16012674;"FLANGE WN 12"" RTJ 600#/ XS ASTM A694 F52";0
16012675;"FLANGE CEGO 12""600#  / XS RTJ ASTM A105";5007,63
16012676;ANEL DE VEDAÇÃO 12' / R57 600#;0
16012678;ANEL DE VEDAÇÃO 12' / R57 600#;392,35
16012679;"STUD BOLTS M33 X 215;600# TF A 193 GRB7";0
16012680;"FLANGE WN RF 8"" 300#/XS ASTM A694 F52";0
16012681;"STUD BOLT M24 X 155; 300# TF A 193 GRB7";0
16012682;"KIT VEDAÇÃO 12"" 600#";0
16012683;"KIT VEDAÇÃO 8"" 300#";0
16012685;"BALL VÁLVULA 1 1/2"" #150 NPT, A105";0
16012687;"PIPE 1"" NPT L=50MM,SCH40-API 5L GRB 150#";0
16012688;"PIPE 1"" NPT L=60MM,SCH40-API 5L GRB 150#";0
16012690;"FLANGE GIRATÓRIO RTJ 12"" ASTM A694 600#";0
16012691;PSV-514013C  FT-GE-5140001-C-06A PISO B3;0
16012692;PSV-514014C  FT-GE-5140001-C-06B PISO B3;0
16012698;"DRIFT 2.42"" NYLON F/ DUOLINE PIPE 3.1/2""";0
16012736;"VÁLVULA ESFERA MONOBLOCO DN 3” BSP; PN25";0
16012767;"FLANGE 3-1/8”x 2""LP 5000PSI  API 6A";0
16012768;LINGA CABO AÇO Ø19MM 02 PERNAS x 1,65M;0
16012978;"FLANGE RAQUETE 3""900/1500#RTJA/C A516-70";0
16013124;"CURVA 90° RAIO 3D 12"" SCH XS ASTM A860";0
16013125;"CURVA 45° RAIO 3D 12"" SCH XS ASTM A860";0
16013126;"FLANGE WN 12"" 600#RF SCH XS ASTM A694";0
16013127;"FLANGE WN 12"" 600#RTJ SCH XS ASTM A694";0
16013128;"CURVA 90° RAIO 3D 8"" SCH XS ASTM A860";0
16013129;"FLANGE WN 8"" 300#RF SCH XS ASTM A694";0
16013130;"FLANGE WN 8"" 600#RF SCH XS ASTM A694";0
16013148;"URADUCT FOR 8"" LINE PIPE W/ SPARES";0
16013150;"CURVA 90° RAIO 3D 12"" SCH XS ASTM A860";0
16013151;"CURVA 45° RAIO 3D 12"" SCH XS ASTM A860";0
16013152;"TE RETO 12"" BW SCH XS ASTM A860 Gr";0
16013154;TUBO, AÇO CARBONO API 5L GR X52 PSL 2;0
16013155;"FLANGE WN 12"" 600#RF SCH XS ASTM A694";0
16013156;"FLANGE WN 12"" 600#RTJ SCH XS ASTM A694";0
16013157;"CURVA 90° RAIO 3D 8"" SCH XS ASTM A860";0
16013158;"CURVA 90°, RAIO 3D, ESPESSURA 0.500""";0
16013159;"CURVA 45°, RAIO 3D, ESPESSURA 0.500""";0
16013160;"TE RETO 8"" BW SCH XS ASTM A860 GR";0
16013161;"TE RETO, ESPESSURA 0.500""";0
16013162;"CURVA 90°, RAIO 3D, ESPESSURA 0.500""";0
